state_1->signal_1,state_1->signal_2,state_2->signal_1,state_2->signal_2,signal_1->state_1,signal_1->state_2,signal_2->state_1,signal_2->state_2
0.8273990645424885,0.17260477493403759,0.5279568601972185,0.4719459339176541,0.18431352049932914,0.8156811010816541,0.7797934957906955,0.22018973105997386
0.8273990794436497,0.17260477493403759,0.5279568601972185,0.4719459339176541,0.18431352049932914,0.8156811010816541,0.7797934957906955,0.22018973105997386
0.8273990645424885,0.17260478983519878,0.5279568601972185,0.4719459339176541,0.18431352049932914,0.8156811010816541,0.7797934957906955,0.22018973105997386
0.8273990645424885,0.17260477493403759,0.5279568750983797,0.4719459339176541,0.18431352049932914,0.8156811010816541,0.7797934957906955,0.22018973105997386
0.8273990645424885,0.17260477493403759,0.5279568601972185,0.4719459488188153,0.18431352049932914,0.8156811010816541,0.7797934957906955,0.22018973105997386
0.8273990645424885,0.17260477493403759,0.5279568601972185,0.4719459339176541,0.18431353540049034,0.8156811010816541,0.7797934957906955,0.22018973105997386
0.8273990645424885,0.17260477493403759,0.5279568601972185,0.4719459339176541,0.18431352049932914,0.8156811159828153,0.7797934957906955,0.22018973105997386
0.8273990645424885,0.17260477493403759,0.5279568601972185,0.4719459339176541,0.18431352049932914,0.8156811010816541,0.7797935106918567,0.22018973105997386
0.8273990645424885,0.17260477493403759,0.5279568601972185,0.4719459339176541,0.18431352049932914,0.8156811010816541,0.7797934957906955,0.22018974596113505
0.7962612465731155,0.20374121197387754,0.550037223521783,0.4499005322543059,0.20275245142720008,0.7972441045887538,0.7611484923830445,0.23884076720076283
0.7962612614742767,0.20374121197387754,0.550037223521783,0.4499005322543059,0.20275245142720008,0.7972441045887538,0.7611484923830445,0.23884076720076283
0.7962612465731155,0.20374122687503873,0.550037223521783,0.4499005322543059,0.20275245142720008,0.7972441045887538,0.7611484923830445,0.23884076720076283
0.7962612465731155,0.20374121197387754,0.5500372384229442,0.4499005322543059,0.20275245142720008,0.7972441045887538,0.7611484923830445,0.23884076720076283
0.7962612465731155,0.20374121197387754,0.550037223521783,0.44990054715546707,0.20275245142720008,0.7972441045887538,0.7611484923830445,0.23884076720076283
0.7962612465731155,0.20374121197387754,0.550037223521783,0.4499005322543059,0.20275246632836127,0.7972441045887538,0.7611484923830445,0.23884076720076283
0.7962612465731155,0.20374121197387754,0.550037223521783,0.4499005322543059,0.20275245142720008,0.797244119489915,0.7611484923830445,0.23884076720076283
0.7962612465731155,0.20374121197387754,0.550037223521783,0.4499005322543059,0.20275245142720008,0.7972441045887538,0.7611485072842057,0.23884076720076283
0.7962612465731155,0.20374121197387754,0.550037223521783,0.4499005322543059,0.20275245142720008,0.7972441045887538,0.7611484923830445,0.23884078210192403
0.7492144743046121,0.2507855256953877,0.5658045921013826,0.4341954078986177,0.22724694777546872,0.7727530522245312,0.7385149476422666,0.2614850523577334
0.7492144892057733,0.2507855256953877,0.5658045921013826,0.4341954078986177,0.22724694777546872,0.7727530522245312,0.7385149476422666,0.2614850523577334
0.7492144743046121,0.2507855405965489,0.5658045921013826,0.4341954078986177,0.22724694777546872,0.7727530522245312,0.7385149476422666,0.2614850523577334
0.7492144743046121,0.2507855256953877,0.5658046070025438,0.4341954078986177,0.22724694777546872,0.7727530522245312,0.7385149476422666,0.2614850523577334
