state_1->signal_1,state_1->signal_2,state_2->signal_1,state_2->signal_2,signal_1->state_1,signal_1->state_2,signal_2->state_1,signal_2->state_2
0.7927806527060473,0.20721934729395286,0.10926517721554985,0.8907348227844503,0.5251890121739242,0.4748109878260757,0.7063138869932915,0.29368611300670866
0.7851078036005839,0.21489219639941615,0.10560429924289283,0.8943957007571073,0.6500819964634241,0.3499180035365758,0.6847648138362274,0.3152351861637726
0.7842303371648005,0.2157696628351996,0.0984201382880393,0.9015798617119608,0.9014345249606112,0.0985654750393889,0.6259256900514567,0.3740743099485433
0.8814463799670773,0.11855362003292269,0.10898689791292582,0.8910131020870743,0.5964830045352344,0.40351699546476555,0.6749437351262538,0.3250562648737461
0.7424452860829467,0.2575547139170533,0.16359756885537657,0.8364024311446235,0.6716194321670423,0.32838056783295766,0.5100521768626233,0.48994782313737684
0.7576979743842343,0.2423020256157657,0.10152676876298411,0.898473231237016,0.8059292645288932,0.19407073547110681,0.6370378195377472,0.3629621804622528
0.8746951803617905,0.1253048196382095,0.09932310096433666,0.9006768990356634,0.4547029381362135,0.5452970618637865,0.5952178798350667,0.40478212016493326
0.8054759519378654,0.19452404806213464,0.008028002328168193,0.9919719976718319,0.716164306574545,0.2838356934254551,0.6530034282252167,0.34699657177478327
0.7637135747830375,0.23628642521696253,0.11671435366933208,0.883285646330668,0.8599831608708091,0.14001683912919094,0.6346833308385637,0.36531666916143635
0.75769267563028,0.24230732436972002,0.05218111371378875,0.9478188862862114,0.8357607588921983,0.1642392411078017,0.7276361267118696,0.27236387328813033
0.8810641875895214,0.11893581241047868,0.06920469331963186,0.9307953066803681,0.777606459021791,0.2223935409782089,0.648599175943639,0.3514008240563611
0.7571670444848487,0.24283295551515138,0.054472198219694457,0.9455278017803055,0.9601231934385259,0.039876806561474076,0.6759771884963798,0.3240228115036202
0.7661847610778761,0.2338152389221238,0.11845492729289087,0.8815450727071091,0.7625023994907171,0.23749760050928298,0.6933501744383718,0.3066498255616282
0.7851710221049044,0.21482897789509559,0.1250459149395044,0.8749540850604957,0.9359657469460293,0.0640342530539707,0.6932428135855573,0.3067571864144427
0.5228075427349098,0.4771924572650902,0.10898689791292582,0.8910131020870743,0.5964830045352344,0.40351699546476555,0.5615020120812186,0.4384979879187815
0.6335902350759318,0.3664097649240682,0.04127649912373382,0.9587235008762662,0.4862325074139783,0.5137674925860218,0.6854476329439074,0.3145523670560927
0.7978385804737427,0.20216141952625732,0.031736366247301584,0.9682636337526985,0.6684607607488675,0.33153923925113243,0.45962465245563167,0.5403753475443683
0.6064377522311716,0.3935622477688285,0.08675180327961896,0.913248196720381,0.7258277318727248,0.27417226812727535,0.5695645517252038,0.4304354482747963
0.6339963271548498,0.36600367284515023,0.15378645386736406,0.846213546132636,0.23435950999299654,0.7656404900070034,0.43566347606835676,0.5643365239316434
0.7609776038904901,0.23902239610950993,0.15408504870335127,0.8459149512966487,0.6684607607488675,0.33153923925113243,0.5529810724962756,0.44701892750372446
0.6086545055576822,0.3913454944423179,0.12698661957704177,0.8730133804229582,0.4144553690712864,0.5855446309287136,0.619901593798251,0.38009840620174895
0.5426947901606959,0.45730520983930417,0.16291756788753475,0.8370824321124654,0.831653081697088,0.16834691830291215,0.6265819675082611,0.37341803249173894
0.6197499525195134,0.3802500474804867,0.1060108996504136,0.8939891003495865,0.9202638333023945,0.07973616669760553,0.6530034282252167,0.34699657177478327
0.9764889489289732,0.0235110510710268,0.11000881247619221,0.8899911875238079,0.7365288720497265,0.26347112795027344,0.6434758809274912,0.3565241190725089
0.42945294872469586,0.5705470512753041,0.20626594452130603,0.793734055478694,0.4312175088075326,0.5687824911924675,0.7628139526666818,0.23718604733331816
0.35950402297043843,0.6404959770295616,0.0730543557982466,0.9269456442017535,0.4613284888188084,0.5386715111811917,0.7183231642366446,0.28167683576335545
